comparison,crowding,sample_id,stroke_x0,stroke_y0,stroke_x1,stroke_y1,stroke_width,stroke_value,stroke_length_normalized,changed_pixel_count,changed_pixel_fraction,pixel_mean_absolute_difference,global_cosine_distance,patch_mean_cosine_distance,patch_max_cosine_distance,patch_top10pct_mean_cosine_distance,changed_patch_fraction,patch_changed_region_mean_cosine_distance,patch_unchanged_region_mean_cosine_distance,localization_enrichment,localization_topk_recall,localization_topk_lift,patch_reference_region_mean_cosine_distance,patch_reference_outside_mean_cosine_distance,reference_region_enrichment
change_intensity,0,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,73,0.017822265625,0.01118259783834219,0.03894448280334473,0.03169343248009682,0.07457536458969116,0.05868860334157944,0.0546875,0.0603172592818737,0.03003750741481781,2.008064732166111,0.5714285969734192,10.448980058942523,0.0603172592818737,0.03003750741481781,2.008064732166111
no_change,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,0,0.0,0.0,1.1920928955078125e-07,2.2584572434425354e-08,2.384185791015625e-07,1.444266359840185e-07,0.0,,2.2584572434425354e-08,,,,1.277242400732348e-08,2.315221792059674e-08,0.5516717254099807
tiny_pixel_noise,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,1463,0.357177734375,0.0020172717049717903,0.027735888957977295,0.08402283489704132,0.5065212249755859,0.305708646774292,0.98828125,0.08320312201976776,0.15315067768096924,0.5432762249546789,0.9881423115730286,0.9998594140817997,0.05010351538658142,0.08598510175943375,0.5826999603577765
pixel_matched_noise,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,2099,0.512451171875,0.014462699182331562,0.06297653913497925,0.15455910563468933,0.5416439175605774,0.48862215876579285,1.0,0.15455910563468933,,,1.0,1.0,0.07133226841688156,0.1593739092350006,0.447578080749092
sparse_pixel_matched_noise,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,67,0.016357421875,0.01446844357997179,0.08552587032318115,0.1534988284111023,0.5239629745483398,0.4261331856250763,0.234375,0.19812975823879242,0.13983631134033203,1.4168691689570276,0.38333332538604736,1.6355555216471354,0.1053740456700325,0.1562829315662384,0.6742517856172358
add_stroke,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,67,0.016357421875,0.01446844357997179,0.05040085315704346,0.07782860845327377,0.6015052795410156,0.3133324086666107,0.0546875,0.25809773802757263,0.06739981472492218,3.829353820643913,0.3571428656578064,6.530612400599888,0.25809773802757263,0.06739981472492218,3.829353820643913
shift_position,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,105,0.025634765625,0.022405408322811127,0.03348594903945923,0.046387914568185806,0.5016661286354065,0.23160837590694427,0.078125,0.11962465941905975,0.04018140956759453,2.9771145588564556,0.25,3.2,0.12878327071666718,0.04162124544382095,3.0941714824582744
change_width,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,135,0.032958984375,0.02960803546011448,0.040750086307525635,0.0615786574780941,0.4296259880065918,0.25996991991996765,0.08203125,0.23323608934879303,0.04623906686902046,5.0441348656423255,0.5714285969734192,6.965986705961681,0.26624149084091187,0.04973866418004036,5.352807423158581
change_intensity,5,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,73,0.017822265625,0.01118259783834219,0.0453261137008667,0.04147038236260414,0.19090479612350464,0.10413087904453278,0.0546875,0.1053367331624031,0.037775639444589615,2.7884831259286567,0.5714285969734192,10.448980058942523,0.1053367331624031,0.037775639444589615,2.7884831259286567
no_change,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,0,0.0,0.0,5.960464477539063e-08,2.0954757928848267e-08,2.384185791015625e-07,1.5359658789293462e-07,0.0,,2.0954757928848267e-08,,,,8.514949634275126e-09,2.167441692790817e-08,0.3928571487111703
tiny_pixel_noise,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,1646,0.40185546875,0.002200137823820114,0.015944242477416992,0.037045590579509735,0.30942440032958984,0.16709351539611816,1.0,0.037045590579509735,,,1.0,1.0,0.012646019458770752,0.038457129150629044,0.3288342041663789
pixel_matched_noise,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,2287,0.558349609375,0.012265433557331562,0.02648639678955078,0.0704164206981659,0.5614331960678101,0.31454384326934814,1.0,0.0704164206981659,,,1.0,1.0,0.020025312900543213,0.07333160936832428,0.2730788683494131
sparse_pixel_matched_noise,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,68,0.0166015625,0.012272135354578495,0.04682159423828125,0.1056353896856308,0.6175521016120911,0.42312416434288025,0.23828125,0.12761877477169037,0.09875854104757309,1.2922302559149288,0.3442623019218445,1.4447729392129867,0.043632544577121735,0.10922233760356903,0.3994837094174769
add_stroke,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,68,0.0166015625,0.012272135354578495,0.014378964900970459,0.03296718746423721,0.44993865489959717,0.18932954967021942,0.0546875,0.17816434800624847,0.02456735633313656,7.252076519358317,0.5714285969734192,10.448980058942523,0.17816434800624847,0.02456735633313656,7.252076519358317
shift_position,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,107,0.026123046875,0.01789120025932789,0.01011127233505249,0.028866462409496307,0.5145057439804077,0.19453249871730804,0.078125,0.11603902280330658,0.021478956565260887,5.402451578629427,0.5,6.4,0.12796707451343536,0.02313336730003357,5.531709796232287
change_width,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,140,0.0341796875,0.022807521745562553,0.03227740526199341,0.06023949384689331,0.5407465100288391,0.3161628544330597,0.08203125,0.2896282374858856,0.03974092751741409,7.287908349873649,0.7142857313156128,8.707483200799851,0.35229524970054626,0.04334370046854019,8.127945835087383
change_intensity,15,5,0.15110399807791827,0.6486749554096173,0.4875445833811218,0.26175495941840765,2,0,0.5127371165977745,73,0.017822265625,0.01118259783834219,0.012417256832122803,0.022900430485606194,0.24066436290740967,0.10929698497056961,0.0546875,0.13767553865909576,0.016260549426078796,8.46684420381827,0.7857142686843872,14.367346627371651,0.13767553865909576,0.016260549426078796,8.46684420381827
no_change,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,0,0.0,0.0,0.0,1.83936208486557e-08,2.980232238769531e-07,1.4901161193847656e-07,0.0,,1.83936208486557e-08,,,,2.9802322387695312e-08,1.783253722464906e-08,1.671232871254069
tiny_pixel_noise,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,1465,0.357666015625,0.001971315825358033,0.08826804161071777,0.21406333148479462,0.4563711881637573,0.3893789052963257,1.0,0.21406333148479462,,,1.0,1.0,0.23733825981616974,0.21291865408420563,1.114689837003697
pixel_matched_noise,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,1956,0.4775390625,0.01658337190747261,0.31826359033584595,0.4029703438282013,0.652986466884613,0.6189076900482178,1.0,0.4029703438282013,,,1.0,1.0,0.45657479763031006,0.40033403038978577,1.140484602784743
sparse_pixel_matched_noise,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.5407665967941284,0.47335973381996155,0.7303053736686707,0.6983205080032349,0.23828125,0.5466682314872742,0.4504272937774658,1.2136658658108679,0.4754098355770111,1.995162588651063,0.5654197931289673,0.4688321650028229,1.206017494822615
add_stroke,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.3349868059158325,0.35891908407211304,0.7306919097900391,0.6456838846206665,0.046875,0.6464935541152954,0.34477609395980835,1.8751113126499404,0.4166666567325592,8.888888676961264,0.6464935541152954,0.34477609395980835,1.8751113126499404
shift_position,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,136,0.033203125,0.033203125,0.057604849338531494,0.11025647073984146,0.3751204013824463,0.29228177666664124,0.09375,0.2306860238313675,0.09779824316501617,2.3587951722417766,0.4583333432674408,4.888888994852702,0.16889406740665436,0.10737264901399612,1.5729710401821124
change_width,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,136,0.033203125,0.033203125,0.14653050899505615,0.19858428835868835,0.40351390838623047,0.34772056341171265,0.078125,0.3353904187679291,0.18699055910110474,1.7936222041380463,0.6499999761581421,8.319999694824219,0.3609745502471924,0.19059789180755615,1.8939063114699244
change_intensity,0,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.010416666977107525,0.058759868144989014,0.05634408816695213,0.13418102264404297,0.1014023870229721,0.046875,0.09405743330717087,0.05448932945728302,1.7261624293047562,0.3333333432674408,7.111111323038737,0.09405743330717087,0.05448932945728302,1.7261624293047562
no_change,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,0,0.0,0.0,0.0,2.3050233721733093e-08,2.980232238769531e-07,1.444266359840185e-07,0.0,,2.3050233721733093e-08,,,,1.4901161193847656e-08,2.345100824641122e-08,0.635416654042072
tiny_pixel_noise,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,1456,0.35546875,0.001955997198820114,0.02475053071975708,0.09393808990716934,0.5143970251083374,0.3349299132823944,1.0,0.09393808990716934,,,1.0,1.0,0.26385220885276794,0.08558166027069092,3.0830461575320616
pixel_matched_noise,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,2065,0.504150390625,0.01658911630511284,0.06846499443054199,0.18680739402770996,0.6922460794448853,0.5435431599617004,1.0,0.18680739402770996,,,1.0,1.0,0.3414405882358551,0.17920245230197906,1.9053343514545438
sparse_pixel_matched_noise,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.1102936863899231,0.17581762373447418,0.7288979887962341,0.4833080470561981,0.23046875,0.21467208862304688,0.16418099403381348,1.3075331276093665,0.4237288236618042,1.8385521840240995,0.3170740306377411,0.16887056827545166,1.8776157022255573
add_stroke,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.03400981426239014,0.09649013727903366,0.543624997138977,0.4029810130596161,0.046875,0.3923347294330597,0.08194039762020111,4.788050105047766,0.4166666567325592,8.888888676961264,0.3923347294330597,0.08194039762020111,4.788050105047766
shift_position,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,136,0.033203125,0.033203125,0.004478633403778076,0.05253804847598076,0.479569673538208,0.3088023364543915,0.09375,0.24277980625629425,0.03285786509513855,7.388788211082359,0.5416666865348816,5.777777989705403,0.18109111487865448,0.04621576890349388,3.91838368537809
change_width,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,136,0.033203125,0.033203125,0.023205995559692383,0.07202178984880447,0.38344675302505493,0.27686816453933716,0.078125,0.2514750361442566,0.05681389197707176,4.4262948267255435,0.6000000238418579,7.680000305175781,0.2855217754840851,0.06152179092168808,4.6409860832486105
change_intensity,5,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.010416666977107525,0.015257596969604492,0.036372456699609756,0.24557054042816162,0.15632273256778717,0.046875,0.1460629552602768,0.03097783960402012,4.715078815287094,0.3333333432674408,7.111111323038737,0.1460629552602768,0.03097783960402012,4.715078815287094
no_change,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,0,0.0,0.0,0.0,2.2118911147117615e-08,2.384185791015625e-07,1.5130409281027823e-07,0.0,,2.2118911147117615e-08,,,,2.4835268064293814e-08,2.198532023101052e-08,1.1296295802534373
tiny_pixel_noise,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,1612,0.3935546875,0.002126416889950633,0.012284457683563232,0.03365315869450569,0.35696446895599365,0.16362439095973969,1.0,0.03365315869450569,,,1.0,1.0,0.12445998191833496,0.029187249019742012,4.264190223414042
pixel_matched_noise,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,2261,0.552001953125,0.016592945903539658,0.02639174461364746,0.07430112361907959,0.5878483653068542,0.3358902335166931,1.0,0.07430112361907959,,,1.0,1.0,0.18904609978199005,0.06865793466567993,2.75344868298942
sparse_pixel_matched_noise,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.03357011079788208,0.09965988248586655,0.771953284740448,0.4051704704761505,0.22265625,0.14446204900741577,0.0868270993232727,1.6637898781987166,0.3684210479259491,1.654662952088473,0.17658984661102295,0.09587644040584564,1.8418481731645115
add_stroke,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.0166015625,0.01425325870513916,0.05860695615410805,0.5365033745765686,0.34962618350982666,0.046875,0.322685182094574,0.045619502663612366,7.073404207713084,0.4166666567325592,8.888888676961264,0.322685182094574,0.045619502663612366,7.073404207713084
shift_position,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,136,0.033203125,0.03228975087404251,0.0046263933181762695,0.049199625849723816,0.5710827112197876,0.3339637219905853,0.09375,0.24807047843933105,0.028626782819628716,8.665677872444505,0.5416666865348816,5.777777989705403,0.2129303216934204,0.041147295385599136,5.174831533834967
change_width,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,135,0.032958984375,0.03280675411224365,0.0073697566986083984,0.035117581486701965,0.3113367557525635,0.20684000849723816,0.078125,0.18944977223873138,0.02203858084976673,8.596278205487838,0.699999988079071,8.95999984741211,0.19891417026519775,0.027062010020017624,7.350310273259895
change_intensity,15,6,0.15525612218030407,0.7924007549768849,0.0726097661825946,0.2711009933942189,2,0,0.5278104409594836,68,0.0166015625,0.010416666977107525,0.0070969462394714355,0.017794102430343628,0.16812562942504883,0.09422583878040314,0.046875,0.07608301937580109,0.014927435666322708,5.096857965192874,0.25,5.333333333333333,0.07608301937580109,0.014927435666322708,5.096857965192874
no_change,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,0,0.0,0.0,0.0,1.83936208486557e-08,2.980232238769531e-07,1.4901161193847656e-07,0.0,,1.83936208486557e-08,,,,1.9868215517249155e-08,1.8282097613564474e-08,1.0867579824378497
tiny_pixel_noise,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,1422,0.34716796875,0.0019109987188130617,0.09064096212387085,0.20629605650901794,0.441009521484375,0.3633628487586975,1.0,0.20629605650901794,,,1.0,1.0,0.26126712560653687,0.20213855803012848,1.2925150359863324
pixel_matched_noise,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,1997,0.487548828125,0.021461397409439087,0.33063971996307373,0.40574386715888977,0.6498573422431946,0.6224113702774048,1.0,0.40574386715888977,,,1.0,1.0,0.4827852249145508,0.39991724491119385,1.2072128197966525
sparse_pixel_matched_noise,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,88,0.021484375,0.021484375,0.5457990765571594,0.48891913890838623,0.7908216714859009,0.7076844573020935,0.28515625,0.548193097114563,0.4652743339538574,1.1782147802051959,0.465753436088562,1.633327118337971,0.5397439002990723,0.4850752353668213,1.112701414020672
add_stroke,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,88,0.021484375,0.021484375,0.3481431007385254,0.40117305517196655,0.80977463722229,0.7616662383079529,0.0703125,0.7674174904823303,0.3734739422798157,2.05480865893279,0.8333333134651184,11.851851569281685,0.7674174904823303,0.3734739422798157,2.05480865893279
shift_position,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,36,0.0087890625,0.0087890625,0.002398252487182617,0.023729391396045685,0.35015732049942017,0.14983411133289337,0.0625,0.06610606610774994,0.020904280245304108,3.1623220379759243,0.1875,3.0,0.05116094648838043,0.02165473811328411,2.3625751658015073
change_width,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,182,0.04443359375,0.04443359375,0.09675818681716919,0.09103790670633316,0.27272796630859375,0.23415495455265045,0.10546875,0.22120770812034607,0.0756903737783432,2.9225342283041917,0.8518518805503845,8.076817830403646,0.23856213688850403,0.07988061010837555,2.986483660613536
change_intensity,0,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,88,0.021484375,0.013480392284691334,0.03233075141906738,0.02009373903274536,0.06106364727020264,0.0461609922349453,0.0703125,0.04935462400317192,0.01788073033094406,2.760212982898116,0.8888888955116272,12.641975402832031,0.04935462400317192,0.01788073033094406,2.760212982898116
no_change,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,0,0.0,0.0,0.0,1.979060471057892e-08,2.384185791015625e-07,1.5130409281027823e-07,0.0,,1.979060471057892e-08,,,,2.2351741790771484e-08,1.9619863067532606e-08,1.1392404581946167
tiny_pixel_noise,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,1494,0.36474609375,0.0020421645604074,0.016832172870635986,0.06856535375118256,0.5327353477478027,0.2932746112346649,1.0,0.06856535375118256,,,1.0,1.0,0.03431279957294464,0.07084885984659195,0.4843098343042029
pixel_matched_noise,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,2086,0.50927734375,0.017487170174717903,0.03777569532394409,0.1133386418223381,0.5415033102035522,0.4124095141887665,1.0,0.1133386418223381,,,1.0,1.0,0.10404247045516968,0.11395838111639023,0.9129865608472181
sparse_pixel_matched_noise,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,79,0.019287109375,0.017488127574324608,0.09343522787094116,0.16780675947666168,0.6117527484893799,0.5242776274681091,0.26953125,0.21283584833145142,0.15119174122810364,1.4077213914108249,0.3913043439388275,1.451795826787534,0.10755886882543564,0.17182327806949615,0.6259854312751039
add_stroke,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,79,0.019287109375,0.017488127574324608,0.07212740182876587,0.0775594487786293,0.6463935971260071,0.35898053646087646,0.0625,0.3131003975868225,0.061856720596551895,5.061703798184797,0.5625,9.0,0.3131003975868225,0.061856720596551895,5.061703798184797
shift_position,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,34,0.00830078125,0.007873774506151676,0.0051822662353515625,0.02245713397860527,0.5874035954475403,0.16448499262332916,0.0546875,0.09360186010599136,0.018341325223445892,5.103331355050572,0.3571428656578064,6.530612400599888,0.07197854667901993,0.019155709072947502,3.7575506291579184
change_width,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,163,0.039794921875,0.036014094948768616,0.03497523069381714,0.05843853950500488,0.43871140480041504,0.2812850773334503,0.1015625,0.24373120069503784,0.03749241307377815,6.500813917082899,0.7307692170143127,7.19526613675631,0.2895731031894684,0.04302956908941269,6.729630561434488
change_intensity,5,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,88,0.021484375,0.013480392284691334,0.0262448787689209,0.028452347964048386,0.3430638313293457,0.14625908434391022,0.0703125,0.17119614779949188,0.01765659637749195,9.695874795989962,0.8333333134651184,11.851851569281685,0.18505263328552246,0.01801232434809208,10.273667612760027
no_change,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,0,0.0,0.0,0.0,1.5832483768463135e-08,2.384185791015625e-07,1.1920928955078125e-07,0.0,,1.5832483768463135e-08,,,,1.4901161193847656e-08,1.5894572769070692e-08,0.9374999511055674
tiny_pixel_noise,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,1603,0.391357421875,0.002158011542633176,0.012677907943725586,0.035149961709976196,0.36347681283950806,0.17892827093601227,1.0,0.035149961709976196,,,1.0,1.0,0.0159979909658432,0.036426760256290436,0.43918237178615277
pixel_matched_noise,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,2252,0.5498046875,0.014889705926179886,0.04733693599700928,0.07783667743206024,0.41735029220581055,0.28637105226516724,1.0,0.07783667743206024,,,1.0,1.0,0.06923641264438629,0.07841002941131592,0.8830045488338292
sparse_pixel_matched_noise,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,82,0.02001953125,0.014899279922246933,0.029691994190216064,0.09200090169906616,0.48861032724380493,0.34826767444610596,0.2734375,0.12734214961528778,0.07870042324066162,1.618061814304129,0.4000000059604645,1.462857164655413,0.08841776847839355,0.09223977476358414,0.9585644447312821
add_stroke,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,82,0.02001953125,0.014899279922246933,0.03586292266845703,0.059039220213890076,0.6105494499206543,0.26055699586868286,0.0625,0.2622388005256653,0.04549258202314377,5.764429910622674,0.625,10.0,0.2622388005256653,0.04549258202314377,5.764429910622674
shift_position,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,35,0.008544921875,0.007417087908834219,0.008499085903167725,0.022276727482676506,0.5708284974098206,0.13863494992256165,0.05859375,0.1098550483584404,0.01682579517364502,6.528966222678806,0.4000000059604645,6.826666768391927,0.09148058295249939,0.01766313798725605,5.179180676644354
change_width,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,167,0.040771484375,0.030377795919775963,0.0351681113243103,0.06059825047850609,0.4443534016609192,0.2620551288127899,0.10546875,0.24062643945217133,0.039372216910123825,6.111579645145629,0.7777777910232544,7.37448572229456,0.30265435576438904,0.04446117579936981,6.807160411818862
change_intensity,15,7,0.24642003952550487,0.623054952047247,0.7911427652577864,0.20990880807085385,2,0,0.6836757888149682,88,0.021484375,0.013480392284691334,0.03215503692626953,0.037112489342689514,0.30330878496170044,0.1483776718378067,0.0703125,0.17269004881381989,0.026858726516366005,6.429569499826938,0.8333333134651184,11.851851569281685,0.18501946330070496,0.02725202590227127,6.789200331902108
no_change,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,0,0.0,0.0,0.0,1.83936208486557e-08,2.980232238769531e-07,1.4901161193847656e-07,0.0,,1.83936208486557e-08,,,,2.6490953430879927e-08,1.8098576859415516e-08,1.4637036733138717
tiny_pixel_noise,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,1392,0.33984375,0.0019023820059373975,0.09101200103759766,0.20940813422203064,0.41699516773223877,0.3720911741256714,0.9921875,0.20917871594429016,0.2385445237159729,0.876895904738322,0.9921259880065918,0.999938003660187,0.2682689428329468,0.20726341009140015,1.2943381695526677
pixel_matched_noise,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,1904,0.46484375,0.008280675858259201,0.19529390335083008,0.3134394884109497,0.514227032661438,0.4903702735900879,1.0,0.3134394884109497,,,1.0,1.0,0.3854953348636627,0.3108139634132385,1.240276757936813
sparse_pixel_matched_noise,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,34,0.00830078125,0.00830078125,0.5292267203330994,0.43127602338790894,0.7857071757316589,0.7078896164894104,0.12109375,0.5270289182662964,0.41808339953422546,1.2605832206048935,0.3870967626571655,3.1966700400075605,0.44474950432777405,0.43078508973121643,1.0324161976109028
add_stroke,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,34,0.00830078125,0.00830078125,0.29968923330307007,0.33443617820739746,0.8133296966552734,0.7005282640457153,0.03515625,0.7621967792510986,0.31884974241256714,2.3904575662629024,0.7777777910232544,22.123457166883682,0.7621967792510986,0.31884974241256714,2.3904575662629024
shift_position,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,68,0.0166015625,0.0166015625,0.006631135940551758,0.06939530372619629,0.4855385422706604,0.3584861755371094,0.07421875,0.31006231904029846,0.050101324915885925,6.18870498057398,0.6315789222717285,8.509694952713815,0.21536332368850708,0.06407662481069565,3.3610278994058174
change_width,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,98,0.02392578125,0.02392578125,0.141940176486969,0.11160976439714432,0.3452891707420349,0.27217480540275574,0.05859375,0.2843279242515564,0.10085967183113098,2.8190447092432116,0.7333333492279053,12.515555826822917,0.3112318217754364,0.10433608293533325,2.9829739915416953
change_intensity,0,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,34,0.00830078125,0.0052083334885537624,0.04845994710922241,0.036556120961904526,0.1006011962890625,0.07276837527751923,0.03515625,0.08696325868368149,0.034719426184892654,2.5047435467560093,0.6666666865348816,18.962963528103298,0.08696325868368149,0.034719426184892654,2.5047435467560093
no_change,5,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,0,0.0,0.0,0.0,1.3737007975578308e-08,2.384185791015625e-07,1.1920928955078125e-07,0.0,,1.3737007975578308e-08,,,,1.7029899268550253e-08,1.3644436691606643e-08,1.2481203624203976
tiny_pixel_noise,5,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,1491,0.364013671875,0.002048866357654333,0.024837017059326172,0.0845375508069992,0.5227840542793274,0.3185535967350006,1.0,0.0845375508069992,,,1.0,1.0,0.01363894809037447,0.08653069287538528,0.1576197720965463
pixel_matched_noise,5,8,0.21547953986411467,0.5347530359534808,0.5543274824645031,0.7096634413010653,2,0,0.3813287008649788,1885,0.460205078125,0.006091069430112839,0.03165876865386963,0.0903112068772316,0.5459920763969421,0.31636369228363037,1.0,0.0903112068772316,,,1.0,1.0,0.021087782457470894,0.09225723892450333,0.2285759112596857
